,Value
2021-08-13 18:17:23+00:00,642.6
2021-08-13 18:17:36+00:00,647.1
2021-08-13 18:17:50+00:00,647.2
2021-08-13 18:32:28+00:00,639.2
2021-08-13 18:32:41+00:00,642.0
2021-08-13 18:32:55+00:00,644.9
2021-08-16 18:30:17+00:00,627.8
2021-08-16 18:30:31+00:00,635.3
2021-08-16 18:30:45+00:00,635.7
2021-08-16 20:29:18+00:00,626.6
2021-08-16 20:29:32+00:00,630.3
2021-08-16 20:29:46+00:00,631.3
2021-08-16 21:29:20+00:00,623.2
2021-08-16 21:29:34+00:00,627.4
2021-08-16 21:29:48+00:00,631.4
2021-08-16 22:29:20+00:00,621.1
2021-08-16 22:29:33+00:00,634.1
2021-08-16 22:29:46+00:00,626.5
2021-08-16 23:29:19+00:00,616.4
2021-08-16 23:29:33+00:00,624.4
2021-08-16 23:29:47+00:00,628.3
2021-08-17 00:29:25+00:00,616.7
2021-08-17 00:29:38+00:00,625.4
2021-08-17 00:29:57+00:00,628.4
2021-08-17 01:29:20+00:00,611.2
2021-08-17 01:29:33+00:00,622.7
2021-08-17 01:29:47+00:00,623.8
2021-08-17 02:29:30+00:00,611.3
2021-08-17 02:29:43+00:00,619.0
2021-08-17 02:29:57+00:00,618.4
2021-08-17 03:29:20+00:00,610.8
2021-08-17 03:29:34+00:00,619.6
2021-08-17 03:29:47+00:00,615.9
2021-08-17 04:29:21+00:00,609.2
2021-08-17 04:29:34+00:00,615.1
2021-08-17 04:29:48+00:00,620.3
2021-08-17 05:29:20+00:00,601.3
2021-08-17 05:29:33+00:00,607.0
2021-08-17 05:29:47+00:00,610.6
2021-08-17 06:29:20+00:00,604.4
2021-08-17 06:29:33+00:00,606.2
2021-08-17 06:29:47+00:00,611.9
2021-08-17 07:29:21+00:00,601.5
2021-08-17 07:29:34+00:00,606.2
2021-08-17 07:29:48+00:00,607.8
2021-08-17 08:29:21+00:00,611.1
2021-08-17 08:29:34+00:00,609.4
2021-08-17 08:29:48+00:00,607.9
2021-08-17 09:29:21+00:00,606.2
2021-08-17 09:29:35+00:00,613.1
2021-08-17 09:29:48+00:00,610.9
2021-08-17 10:29:26+00:00,595.0
2021-08-17 10:29:40+00:00,600.8
2021-08-17 10:29:53+00:00,609.2
2021-08-17 11:29:22+00:00,608.9
2021-08-17 11:29:35+00:00,613.8
2021-08-17 11:29:49+00:00,614.0
2021-08-17 12:29:22+00:00,608.3
2021-08-17 12:29:36+00:00,621.8
2021-08-17 12:29:49+00:00,610.3
2021-08-17 13:29:26+00:00,602.1
2021-08-17 13:29:46+00:00,603.6
2021-08-17 13:29:59+00:00,607.6
2021-08-17 14:29:23+00:00,599.9
2021-08-17 14:29:36+00:00,601.8
2021-08-17 14:29:50+00:00,609.2
2021-08-17 15:29:22+00:00,604.3
2021-08-17 15:29:35+00:00,603.4
2021-08-17 15:29:49+00:00,605.1
2021-08-17 16:29:23+00:00,604.6
2021-08-17 16:29:36+00:00,608.0
2021-08-17 16:29:50+00:00,612.6
2021-08-17 17:29:22+00:00,626.4
2021-08-17 17:29:36+00:00,621.3
2021-08-17 17:29:54+00:00,624.9
2021-08-17 18:29:27+00:00,585.2
2021-08-17 18:29:45+00:00,583.2
2021-08-17 18:29:59+00:00,588.5
2021-08-17 19:29:22+00:00,594.5
2021-08-17 19:29:37+00:00,585.7
2021-08-17 19:29:53+00:00,588.1
2021-08-17 20:29:23+00:00,589.2
2021-08-17 20:29:38+00:00,588.6
2021-08-17 20:29:58+00:00,596.6
2021-08-17 21:29:22+00:00,598.8
2021-08-17 21:29:36+00:00,588.9
2021-08-17 21:29:49+00:00,588.6
2021-08-17 22:29:22+00:00,591.1
2021-08-17 22:29:36+00:00,582.5
2021-08-17 22:29:49+00:00,583.9
2021-08-17 23:29:23+00:00,585.3
2021-08-17 23:29:38+00:00,583.4
2021-08-17 23:29:51+00:00,596.1
2021-08-18 00:29:28+00:00,587.0
2021-08-18 00:29:42+00:00,582.5
2021-08-18 00:29:55+00:00,580.3
2021-08-18 01:29:23+00:00,584.2
2021-08-18 01:29:37+00:00,582.7
2021-08-18 01:29:50+00:00,585.0
2021-08-18 02:29:24+00:00,581.2
2021-08-18 02:29:37+00:00,582.6
2021-08-18 02:29:51+00:00,583.0
2021-08-18 03:29:25+00:00,583.5
2021-08-18 03:29:38+00:00,588.5
2021-08-18 03:29:52+00:00,586.5
2021-08-18 04:29:24+00:00,581.7
2021-08-18 04:29:37+00:00,583.1
2021-08-18 04:29:51+00:00,585.7
2021-08-18 05:29:25+00:00,582.7
2021-08-18 05:29:39+00:00,587.7
2021-08-18 05:29:52+00:00,588.2
2021-08-18 06:29:25+00:00,591.7
2021-08-18 06:29:39+00:00,596.4
2021-08-18 06:29:52+00:00,596.2
2021-08-18 07:29:26+00:00,593.0
2021-08-18 07:29:39+00:00,595.3
2021-08-18 07:29:53+00:00,596.0
2021-08-18 08:29:24+00:00,591.9
