,Value
2021-07-21 18:03:57+00:00,612.6
2021-07-21 18:04:04+00:00,612.7
2021-07-21 18:04:10+00:00,612.9
2021-07-21 18:06:29+00:00,612.0
2021-07-21 18:06:36+00:00,612.0
2021-07-21 18:06:42+00:00,612.0
2021-07-21 18:12:56+00:00,611.3
2021-07-21 18:13:03+00:00,611.0
2021-07-21 18:13:10+00:00,611.2
2021-07-21 18:15:47+00:00,609.9
2021-07-21 18:15:54+00:00,609.8
2021-07-21 18:16:00+00:00,610.0
2021-07-21 18:24:38+00:00,609.5
2021-07-21 18:25:54+00:00,609.3
2021-07-21 18:27:11+00:00,609.0
2021-07-21 18:29:10+00:00,608.4
2021-07-21 18:30:27+00:00,608.2
2021-07-21 18:35:17+00:00,607.6
2021-07-21 18:36:35+00:00,607.1
2021-07-21 18:39:19+00:00,607.3
2021-07-21 18:40:37+00:00,606.8
2021-07-21 18:43:13+00:00,607.6
2021-07-21 18:43:27+00:00,607.5
2021-07-21 18:43:41+00:00,607.5
2021-07-21 19:43:14+00:00,609.2
2021-07-21 19:43:27+00:00,609.4
2021-07-21 19:43:41+00:00,609.2
2021-07-21 20:43:15+00:00,609.6
2021-07-21 20:43:28+00:00,609.7
2021-07-21 20:43:42+00:00,609.7
2021-07-21 21:43:14+00:00,609.7
2021-07-21 21:43:28+00:00,609.8
2021-07-21 21:43:42+00:00,610.0
2021-07-21 21:55:36+00:00,609.8
2021-07-21 21:55:50+00:00,609.8
2021-07-21 21:56:03+00:00,609.8
2021-07-21 22:55:36+00:00,609.4
2021-07-21 22:55:50+00:00,609.4
2021-07-21 22:56:03+00:00,609.6
2021-07-21 23:55:37+00:00,609.7
2021-07-21 23:55:50+00:00,609.7
2021-07-21 23:56:04+00:00,609.6
2021-07-22 00:55:37+00:00,609.4
2021-07-22 00:55:51+00:00,609.3
2021-07-22 00:56:05+00:00,609.3
2021-07-22 01:55:37+00:00,608.7
2021-07-22 01:55:50+00:00,608.9
2021-07-22 01:56:04+00:00,609.0
2021-07-22 02:55:37+00:00,608.7
2021-07-22 02:55:50+00:00,609.0
2021-07-22 02:56:04+00:00,608.8
2021-07-22 03:55:42+00:00,608.7
2021-07-22 03:55:56+00:00,609.0
2021-07-22 03:56:10+00:00,609.0
2021-07-22 04:55:37+00:00,608.9
2021-07-22 04:55:51+00:00,609.1
2021-07-22 04:56:05+00:00,609.3
2021-07-22 05:55:37+00:00,609.0
2021-07-22 05:55:51+00:00,609.2
2021-07-22 05:56:04+00:00,609.3
2021-07-22 06:55:43+00:00,610.0
2021-07-22 06:55:57+00:00,609.9
2021-07-22 06:56:10+00:00,610.1
2021-07-22 07:55:37+00:00,609.9
2021-07-22 07:55:52+00:00,609.9
2021-07-22 07:56:05+00:00,610.0
2021-07-22 08:55:37+00:00,610.2
2021-07-22 08:55:51+00:00,610.1
2021-07-22 08:56:05+00:00,610.0
2021-07-22 09:55:38+00:00,609.9
2021-07-22 09:55:56+00:00,610.0
2021-07-22 09:56:10+00:00,610.1
2021-07-22 10:55:38+00:00,610.2
2021-07-22 10:55:51+00:00,610.1
2021-07-22 10:56:05+00:00,610.0
2021-07-22 11:55:38+00:00,609.6
2021-07-22 11:55:51+00:00,609.8
2021-07-22 11:56:05+00:00,609.8
2021-07-22 12:55:38+00:00,609.5
2021-07-22 12:55:51+00:00,609.5
2021-07-22 12:56:05+00:00,609.7
2021-07-22 13:55:44+00:00,609.3
2021-07-22 13:55:59+00:00,609.5
2021-07-22 13:56:17+00:00,609.7
2021-07-22 14:55:38+00:00,609.2
2021-07-22 14:55:52+00:00,609.5
2021-07-22 14:56:05+00:00,609.7
2021-07-22 15:55:43+00:00,609.8
2021-07-22 15:55:57+00:00,610.2
2021-07-22 15:56:10+00:00,610.2
2021-07-22 16:55:38+00:00,610.4
2021-07-22 16:55:52+00:00,610.5
2021-07-22 16:56:12+00:00,610.7
2021-07-22 17:55:38+00:00,611.3
2021-07-22 17:55:52+00:00,611.2
2021-07-22 17:56:05+00:00,610.9
2021-07-22 18:55:38+00:00,610.6
2021-07-22 18:55:52+00:00,610.2
2021-07-22 18:56:05+00:00,610.2
2021-07-22 19:55:39+00:00,608.6
2021-07-22 19:55:52+00:00,609.0
2021-07-22 19:56:06+00:00,609.2
2021-07-22 20:55:39+00:00,610.7
2021-07-22 20:55:52+00:00,610.4
2021-07-22 20:56:06+00:00,610.3
2021-07-22 21:55:39+00:00,610.2
2021-07-22 21:55:52+00:00,610.1
2021-07-22 21:56:06+00:00,610.2
2021-07-22 22:55:39+00:00,609.4
2021-07-22 22:55:52+00:00,609.6
2021-07-22 22:56:06+00:00,609.6
2021-07-22 23:55:39+00:00,609.4
2021-07-22 23:55:52+00:00,609.7
2021-07-22 23:56:06+00:00,609.5
2021-07-23 00:55:39+00:00,609.5
2021-07-23 00:55:53+00:00,609.7
2021-07-23 00:56:06+00:00,609.6
2021-07-23 01:55:39+00:00,609.6
2021-07-23 01:55:58+00:00,609.6
2021-07-23 01:56:11+00:00,609.7
2021-07-23 02:55:39+00:00,609.5
2021-07-23 02:55:53+00:00,609.6
2021-07-23 02:56:06+00:00,609.7
2021-07-23 03:55:39+00:00,609.4
2021-07-23 03:55:53+00:00,609.6
2021-07-23 03:56:06+00:00,609.7
2021-07-23 04:55:39+00:00,609.5
2021-07-23 04:55:53+00:00,609.7
2021-07-23 04:56:06+00:00,609.7
2021-07-23 05:55:40+00:00,609.7
2021-07-23 05:55:54+00:00,609.9
2021-07-23 05:56:08+00:00,610.0
2021-07-23 06:55:40+00:00,609.9
2021-07-23 06:55:53+00:00,610.2
2021-07-23 06:56:07+00:00,610.1
2021-07-23 07:55:40+00:00,610.3
2021-07-23 07:55:53+00:00,610.5
2021-07-23 07:56:07+00:00,610.6
2021-07-23 08:55:40+00:00,610.8
2021-07-23 08:56:08+00:00,611.0
2021-07-23 08:56:22+00:00,611.0
2021-07-23 09:55:40+00:00,611.6
2021-07-23 09:55:53+00:00,611.6
2021-07-23 09:56:07+00:00,611.6
2021-07-23 10:55:40+00:00,611.4
2021-07-23 10:55:54+00:00,611.5
2021-07-23 10:56:07+00:00,611.6
2021-07-23 11:55:40+00:00,611.5
2021-07-23 11:55:54+00:00,611.7
2021-07-23 11:56:07+00:00,611.9
2021-07-23 12:55:45+00:00,612.1
2021-07-23 12:55:59+00:00,612.1
2021-07-23 12:56:13+00:00,611.9
2021-07-23 13:55:40+00:00,611.8
2021-07-23 13:55:54+00:00,611.9
2021-07-23 13:56:07+00:00,611.8
2021-07-23 14:55:40+00:00,610.9
2021-07-23 14:55:54+00:00,611.1
2021-07-23 14:56:08+00:00,611.2
2021-07-23 15:55:41+00:00,612.0
2021-07-23 15:55:54+00:00,611.9
2021-07-23 15:56:08+00:00,611.8
2021-07-23 16:55:42+00:00,611.5
2021-07-23 16:55:55+00:00,611.6
2021-07-23 16:56:09+00:00,611.7
2021-07-23 17:55:46+00:00,611.3
2021-07-23 17:55:59+00:00,611.6
2021-07-23 17:56:13+00:00,611.7
2021-07-23 18:55:41+00:00,612.2
2021-07-23 18:55:54+00:00,612.2
2021-07-23 18:56:08+00:00,612.3
2021-07-23 19:55:41+00:00,612.2
2021-07-23 19:55:54+00:00,612.2
2021-07-23 19:56:08+00:00,612.4
2021-07-23 20:55:41+00:00,611.8
2021-07-23 20:55:55+00:00,612.0
2021-07-23 20:56:08+00:00,612.0
2021-07-23 21:55:41+00:00,612.3
