,Value
2021-12-08 21:42:57+00:00,529.6
2021-12-08 21:47:52+00:00,547.8
2021-12-08 21:52:52+00:00,545.4
2021-12-08 21:57:52+00:00,550.2
2021-12-08 22:02:52+00:00,546.0
2021-12-08 22:07:52+00:00,544.0
2021-12-08 22:12:52+00:00,545.0
2021-12-08 22:17:52+00:00,544.1
2021-12-08 22:22:52+00:00,541.8
2021-12-08 22:27:52+00:00,543.2
2021-12-08 22:32:52+00:00,545.7
2021-12-08 22:37:52+00:00,546.8
2021-12-08 22:42:57+00:00,549.9
2021-12-08 22:47:52+00:00,558.2
2021-12-08 22:52:52+00:00,552.0
2021-12-08 22:57:52+00:00,548.5
2021-12-08 23:01:48+00:00,552.8
2021-12-08 23:06:43+00:00,549.5
2021-12-08 23:11:43+00:00,550.0
2021-12-08 23:16:43+00:00,538.7
2021-12-08 23:21:43+00:00,537.5
2021-12-08 23:26:43+00:00,535.2
2021-12-08 23:31:43+00:00,534.4
2021-12-08 23:36:43+00:00,537.7
2021-12-08 23:41:43+00:00,542.9
2021-12-08 23:46:43+00:00,539.6
2021-12-08 23:51:43+00:00,532.2
2021-12-08 23:56:43+00:00,522.8
2021-12-09 00:01:48+00:00,526.2
2021-12-09 00:06:43+00:00,551.9
2021-12-09 00:11:43+00:00,564.0
2021-12-09 00:16:43+00:00,560.6
2021-12-09 00:21:43+00:00,555.0
2021-12-09 00:26:43+00:00,554.7
2021-12-09 00:31:43+00:00,552.5
2021-12-09 00:36:43+00:00,564.0
2021-12-09 00:41:43+00:00,562.1
2021-12-09 00:46:43+00:00,563.6
2021-12-09 00:51:43+00:00,558.7
2021-12-09 00:56:43+00:00,562.0
2021-12-09 01:01:48+00:00,555.9
2021-12-09 01:06:43+00:00,554.9
2021-12-09 01:11:43+00:00,560.8
2021-12-09 01:16:43+00:00,556.5
2021-12-09 01:21:43+00:00,555.2
2021-12-09 01:26:43+00:00,560.5
2021-12-09 01:31:43+00:00,557.5
2021-12-09 01:36:43+00:00,561.7
2021-12-09 01:41:43+00:00,559.6
2021-12-09 01:46:43+00:00,559.9
2021-12-09 01:51:43+00:00,556.9
2021-12-09 01:56:43+00:00,561.8
2021-12-09 02:01:48+00:00,556.1
2021-12-09 02:06:43+00:00,563.7
2021-12-09 02:11:43+00:00,560.6
2021-12-09 02:16:43+00:00,563.2
2021-12-09 02:21:43+00:00,564.5
2021-12-09 02:26:43+00:00,563.3
2021-12-09 02:31:43+00:00,561.9
2021-12-09 02:36:44+00:00,566.2
2021-12-09 02:41:44+00:00,563.4
2021-12-09 02:46:44+00:00,563.4
2021-12-09 02:51:44+00:00,558.6
2021-12-09 02:56:44+00:00,559.7
2021-12-09 03:01:49+00:00,557.4
2021-12-09 03:06:44+00:00,564.9
2021-12-09 03:11:44+00:00,565.0
2021-12-09 03:16:44+00:00,563.3
2021-12-09 03:21:44+00:00,563.6
2021-12-09 03:26:44+00:00,563.3
2021-12-09 03:31:44+00:00,560.9
2021-12-09 03:36:44+00:00,561.6
2021-12-09 03:41:44+00:00,566.5
2021-12-09 03:46:44+00:00,564.9
2021-12-09 03:51:44+00:00,565.7
2021-12-09 03:56:44+00:00,568.5
2021-12-09 04:01:49+00:00,564.2
2021-12-09 04:06:44+00:00,568.1
2021-12-09 04:11:44+00:00,570.2
2021-12-09 04:16:44+00:00,568.7
2021-12-09 04:21:44+00:00,567.8
2021-12-09 04:26:44+00:00,569.2
2021-12-09 04:31:44+00:00,570.1
2021-12-09 04:36:44+00:00,559.7
2021-12-09 04:41:44+00:00,563.7
2021-12-09 04:46:44+00:00,566.3
2021-12-09 04:51:44+00:00,567.3
2021-12-09 04:56:44+00:00,565.9
2021-12-09 05:01:49+00:00,564.3
2021-12-09 05:06:44+00:00,568.6
2021-12-09 05:11:44+00:00,570.1
2021-12-09 05:16:44+00:00,569.4
2021-12-09 05:21:44+00:00,568.1
2021-12-09 05:26:44+00:00,569.6
2021-12-09 05:31:44+00:00,567.9
2021-12-09 05:36:44+00:00,566.5
2021-12-09 05:41:44+00:00,565.5
2021-12-09 05:46:44+00:00,565.7
2021-12-09 05:51:44+00:00,567.4
2021-12-09 05:56:44+00:00,566.2
2021-12-09 06:01:49+00:00,563.4
2021-12-09 06:06:44+00:00,563.2
2021-12-09 06:11:44+00:00,568.4
2021-12-09 06:16:44+00:00,567.4
2021-12-09 06:21:44+00:00,571.9
2021-12-09 06:26:44+00:00,568.9
2021-12-09 06:31:44+00:00,573.2
2021-12-09 06:36:44+00:00,570.2
2021-12-09 06:41:44+00:00,564.9
2021-12-09 06:46:44+00:00,565.3
2021-12-09 06:51:44+00:00,570.5
2021-12-09 06:56:44+00:00,568.1
2021-12-09 07:01:49+00:00,565.2
2021-12-09 07:06:44+00:00,569.8
2021-12-09 07:11:44+00:00,570.1
2021-12-09 07:16:44+00:00,570.3
2021-12-09 07:21:44+00:00,571.0
2021-12-09 07:26:44+00:00,571.5
2021-12-09 07:31:44+00:00,571.7
2021-12-09 07:36:44+00:00,571.3
2021-12-09 07:41:44+00:00,572.1
2021-12-09 07:46:44+00:00,572.4
2021-12-09 07:51:44+00:00,573.7
2021-12-09 07:56:44+00:00,572.2
2021-12-09 08:01:49+00:00,569.7
2021-12-09 08:06:44+00:00,574.5
2021-12-09 08:11:44+00:00,574.9
2021-12-09 08:16:44+00:00,573.6
2021-12-09 08:21:44+00:00,574.9
2021-12-09 08:26:44+00:00,573.2
