,Value
2021-06-28 15:45:00+00:00,1430.0
2021-06-28 15:55:00+00:00,1430.0
2021-06-28 16:05:00+00:00,1430.0
2021-06-28 16:15:00+00:00,1430.0
2021-06-28 16:25:00+00:00,1430.0
2021-06-28 16:35:00+00:00,1430.0
2021-06-28 16:45:00+00:00,1430.0
2021-06-28 16:55:00+00:00,1430.0
2021-06-28 17:05:00+00:00,1430.0
2021-06-28 17:15:00+00:00,1430.0
2021-06-28 17:25:00+00:00,1430.0
2021-06-28 17:35:00+00:00,1430.0
2021-06-28 17:45:00+00:00,1430.0
2021-06-28 17:55:00+00:00,1430.0
2021-06-28 18:05:00+00:00,-5167.0
2021-06-28 18:25:00+00:00,1430.0
2021-06-28 18:35:00+00:00,1430.0
2021-06-28 18:45:00+00:00,1430.0
2021-06-28 18:55:00+00:00,1430.0
2021-06-28 19:05:00+00:00,1430.0
2021-06-28 19:15:00+00:00,1430.0
2021-06-28 19:25:00+00:00,1430.0
2021-06-28 19:45:00+00:00,1430.0
2021-06-28 19:55:00+00:00,1430.0
2021-06-28 20:05:00+00:00,1430.0
2021-06-28 20:15:00+00:00,1430.0
2021-06-28 20:25:00+00:00,1430.0
2021-06-28 20:35:00+00:00,1430.0
2021-06-28 20:45:00+00:00,1430.0
2021-06-28 20:55:00+00:00,1430.0
2021-06-28 21:05:00+00:00,1430.0
2021-06-28 21:15:00+00:00,1430.0
2021-06-28 21:25:00+00:00,1430.0
2021-06-28 21:35:00+00:00,1430.0
2021-06-28 21:45:00+00:00,1430.0
2021-06-28 21:55:00+00:00,1430.0
2021-06-28 22:05:00+00:00,1430.0
2021-06-28 22:15:00+00:00,1430.0
2021-06-28 22:25:00+00:00,1430.0
2021-06-28 22:35:00+00:00,1430.0
2021-06-28 22:45:00+00:00,1430.0
2021-06-28 22:55:00+00:00,1430.0
2021-06-28 23:05:00+00:00,1430.0
2021-06-28 23:15:00+00:00,1430.0
2021-06-28 23:25:00+00:00,1430.0
2021-06-28 23:35:00+00:00,1430.0
2021-06-28 23:45:00+00:00,1430.0
2021-06-28 23:55:00+00:00,1430.0
2021-06-29 00:05:00+00:00,1430.0
2021-06-29 00:15:00+00:00,1430.0
2021-06-29 00:25:00+00:00,1430.0
2021-06-29 00:35:00+00:00,1430.0
2021-06-29 00:45:00+00:00,1430.0
2021-06-29 00:55:00+00:00,1430.0
2021-06-29 01:05:00+00:00,1430.0
2021-06-29 01:15:00+00:00,1430.0
2021-06-29 01:25:00+00:00,1430.0
2021-06-29 01:35:00+00:00,1430.0
2021-06-29 01:45:00+00:00,1430.0
2021-06-29 01:55:00+00:00,1430.0
2021-06-29 02:05:00+00:00,1430.0
2021-06-29 02:15:00+00:00,1430.0
2021-06-29 02:25:00+00:00,1430.0
2021-06-29 02:35:00+00:00,1430.0
2021-06-29 02:45:00+00:00,1430.0
2021-06-29 02:55:00+00:00,1430.0
2021-06-29 03:05:00+00:00,1430.0
2021-06-29 03:15:00+00:00,1430.0
2021-06-29 03:25:00+00:00,1430.0
2021-06-29 03:35:00+00:00,1430.0
2021-06-29 03:45:00+00:00,1430.0
2021-06-29 03:55:00+00:00,1430.0
2021-06-29 04:05:00+00:00,1430.0
2021-06-29 04:15:00+00:00,1430.0
2021-06-29 04:25:00+00:00,1430.0
2021-06-29 04:35:00+00:00,1430.0
2021-06-29 04:45:00+00:00,1430.0
2021-06-29 04:55:00+00:00,1430.0
2021-06-29 05:25:00+00:00,1430.0
2021-06-29 05:35:00+00:00,1430.0
2021-06-29 05:45:00+00:00,1430.0
2021-06-29 05:55:00+00:00,1430.0
2021-06-29 06:05:00+00:00,1430.0
2021-06-29 06:15:00+00:00,1430.0
2021-06-29 06:25:00+00:00,1430.0
2021-06-29 06:35:00+00:00,1430.0
2021-06-29 06:55:00+00:00,1430.0
2021-06-29 07:05:00+00:00,1430.0
2021-06-29 07:15:00+00:00,1430.0
2021-06-29 07:25:00+00:00,1430.0
2021-06-29 07:35:00+00:00,1430.0
2021-06-29 07:45:00+00:00,1430.0
2021-06-29 07:55:00+00:00,1430.0
2021-06-29 08:15:00+00:00,1430.0
2021-06-29 08:25:00+00:00,1430.0
2021-06-29 08:35:00+00:00,1430.0
2021-06-29 08:45:00+00:00,1430.0
2021-06-29 08:55:00+00:00,1430.0
2021-06-29 09:05:00+00:00,1430.0
2021-06-29 09:15:00+00:00,1430.0
2021-06-29 09:25:00+00:00,1430.0
2021-06-29 09:35:00+00:00,1430.0
2021-06-29 09:45:00+00:00,1430.0
2021-06-29 09:55:00+00:00,1430.0
2021-06-29 10:45:00+00:00,1430.0
2021-06-29 11:05:00+00:00,1430.0
2021-06-29 11:15:00+00:00,1430.0
2021-06-29 11:35:00+00:00,1430.0
2021-06-29 11:45:00+00:00,1430.0
2021-06-29 11:55:00+00:00,1430.0
2021-06-29 12:05:00+00:00,1430.0
2021-06-29 12:15:00+00:00,1430.0
2021-06-29 12:25:00+00:00,1430.0
2021-06-29 12:35:00+00:00,1430.0
2021-06-29 13:05:00+00:00,1430.0
2021-06-29 13:15:00+00:00,1430.0
2021-06-29 13:25:00+00:00,1430.0
2021-06-29 13:35:00+00:00,1430.0
2021-06-29 13:45:00+00:00,1430.0
2021-06-29 14:05:00+00:00,1430.0
2021-06-29 14:15:00+00:00,1430.0
2021-06-29 14:25:00+00:00,1430.0
2021-06-29 14:35:00+00:00,1430.0
2021-06-29 14:45:00+00:00,1430.0
2021-06-29 14:55:00+00:00,1430.0
2021-06-29 15:05:00+00:00,1430.0
2021-06-29 15:15:00+00:00,1430.0
2021-06-29 15:25:00+00:00,1430.0
2021-06-29 15:45:00+00:00,-4706.0
2021-06-29 15:55:00+00:00,1430.0
2021-06-29 16:05:00+00:00,1430.0
2021-06-29 16:15:00+00:00,1430.0
2021-06-29 16:25:00+00:00,1430.0
2021-06-29 16:35:00+00:00,1430.0
2021-06-29 16:45:00+00:00,1430.0
2021-06-29 17:05:00+00:00,1430.0
2021-06-29 17:15:00+00:00,1430.0
2021-06-29 17:25:00+00:00,1430.0
2021-06-29 17:35:00+00:00,-3170.0
2021-06-29 17:45:00+00:00,1430.0
2021-06-29 17:55:00+00:00,1430.0
2021-06-29 18:05:00+00:00,1430.0
2021-06-29 18:25:00+00:00,-1963.0
2021-06-29 18:35:00+00:00,-1360.0
2021-06-29 18:55:00+00:00,-2988.0
2021-06-29 19:05:00+00:00,1430.0
2021-06-29 19:15:00+00:00,1430.0
2021-06-29 19:25:00+00:00,1430.0
2021-06-29 19:45:00+00:00,-4964.0
2021-06-29 20:15:00+00:00,1430.0
2021-06-29 20:35:00+00:00,-2742.0
2021-06-29 20:45:00+00:00,1430.0
2021-06-29 20:55:00+00:00,1430.0
2021-06-29 21:05:00+00:00,1430.0
2021-06-29 21:35:00+00:00,1430.0
2021-06-29 21:45:00+00:00,1430.0
2021-06-29 22:05:00+00:00,1430.0
2021-06-29 22:15:00+00:00,1430.0
2021-06-29 22:25:00+00:00,1430.0
2021-06-29 23:05:00+00:00,1430.0
2021-06-29 23:25:00+00:00,1430.0
2021-06-29 23:35:00+00:00,1430.0
2021-06-29 23:45:00+00:00,1430.0
2021-06-29 23:55:00+00:00,1430.0
2021-06-30 00:05:00+00:00,1430.0
2021-06-30 00:15:00+00:00,1430.0
2021-06-30 00:25:00+00:00,1430.0
2021-06-30 00:35:00+00:00,1430.0
2021-06-30 00:45:00+00:00,1430.0
2021-06-30 00:55:00+00:00,1430.0
2021-06-30 01:15:00+00:00,1430.0
2021-06-30 01:25:00+00:00,1430.0
2021-06-30 01:35:00+00:00,1430.0
2021-06-30 01:45:00+00:00,-4888.0
2021-06-30 01:55:00+00:00,1430.0
2021-06-30 02:45:00+00:00,1430.0
2021-06-30 02:55:00+00:00,1430.0
2021-06-30 03:35:00+00:00,1430.0
2021-06-30 03:55:00+00:00,1430.0
2021-06-30 04:05:00+00:00,1430.0
2021-06-30 04:15:00+00:00,-2038.0
2021-06-30 04:55:00+00:00,1430.0
2021-06-30 05:25:00+00:00,1430.0
2021-06-30 05:45:00+00:00,1430.0
2021-06-30 05:55:00+00:00,1430.0
2021-06-30 06:05:00+00:00,1430.0
2021-06-30 06:35:00+00:00,1430.0
2021-06-30 06:55:00+00:00,1430.0
2021-06-30 07:15:00+00:00,1430.0
2021-06-30 08:05:00+00:00,1430.0
2021-06-30 08:25:00+00:00,1430.0
2021-06-30 08:35:00+00:00,1430.0
2021-06-30 08:45:00+00:00,1430.0
2021-06-30 08:55:00+00:00,1430.0
2021-06-30 09:05:00+00:00,1430.0
2021-06-30 09:25:00+00:00,1430.0
2021-06-30 09:45:00+00:00,1430.0
2021-06-30 10:35:00+00:00,1430.0
2021-06-30 10:45:00+00:00,1430.0
2021-06-30 10:55:00+00:00,1430.0
2021-06-30 11:05:00+00:00,1430.0
2021-06-30 15:15:00+00:00,-1265.0
2021-06-30 15:35:00+00:00,-7012.0
2021-06-30 16:15:00+00:00,1430.0
2021-06-30 16:25:00+00:00,1430.0
2021-06-30 16:35:00+00:00,1430.0
2021-06-30 16:45:00+00:00,-1713.0
2021-06-30 16:55:00+00:00,-7018.0
2021-06-30 17:15:00+00:00,1430.0
2021-06-30 17:25:00+00:00,1430.0
2021-06-30 18:45:00+00:00,-2308.0
2021-06-30 18:55:00+00:00,1430.0
2021-06-30 19:05:00+00:00,-2962.0
2021-06-30 19:15:00+00:00,-3531.0
2021-06-30 19:35:00+00:00,-5174.0
2021-06-30 20:25:00+00:00,1430.0
2021-06-30 20:35:00+00:00,1430.0
2021-06-30 20:55:00+00:00,1430.0
2021-06-30 21:05:00+00:00,1430.0
2021-06-30 21:15:00+00:00,1430.0
