,Value
2021-07-07 20:26:00+00:00,279.16999999999996
2021-07-07 20:36:00+00:00,280.16999999999996
2021-07-07 20:46:00+00:00,279.16999999999996
2021-07-07 20:56:00+00:00,278.16999999999996
2021-07-07 21:06:00+00:00,277.16999999999996
2021-07-07 21:16:00+00:00,279.16999999999996
2021-07-07 21:26:00+00:00,280.16999999999996
2021-07-07 21:36:00+00:00,280.16999999999996
2021-07-07 21:46:00+00:00,281.16999999999996
2021-07-07 21:56:00+00:00,280.16999999999996
2021-07-07 22:06:00+00:00,282.16999999999996
2021-07-07 22:16:00+00:00,279.16999999999996
2021-07-07 22:26:00+00:00,281.16999999999996
2021-07-07 22:36:00+00:00,282.16999999999996
2021-07-07 22:46:00+00:00,281.16999999999996
2021-07-07 22:56:00+00:00,280.16999999999996
2021-07-07 23:06:00+00:00,280.16999999999996
2021-07-07 23:16:00+00:00,279.16999999999996
2021-07-07 23:26:00+00:00,280.16999999999996
2021-07-07 23:36:00+00:00,278.16999999999996
2021-07-07 23:46:00+00:00,279.16999999999996
2021-07-07 23:56:00+00:00,278.16999999999996
2021-07-08 00:06:00+00:00,278.16999999999996
2021-07-08 00:16:00+00:00,280.16999999999996
2021-07-08 00:26:00+00:00,280.16999999999996
2021-07-08 00:36:00+00:00,280.16999999999996
2021-07-08 00:46:00+00:00,280.16999999999996
2021-07-08 00:56:00+00:00,279.16999999999996
2021-07-08 01:06:00+00:00,281.16999999999996
2021-07-08 01:16:00+00:00,280.16999999999996
2021-07-08 01:26:00+00:00,279.16999999999996
2021-07-08 01:36:00+00:00,280.16999999999996
2021-07-08 01:46:00+00:00,280.16999999999996
2021-07-08 01:56:00+00:00,280.16999999999996
2021-07-08 02:06:00+00:00,278.16999999999996
2021-07-08 02:16:00+00:00,278.16999999999996
2021-07-08 02:26:00+00:00,279.16999999999996
2021-07-08 02:36:00+00:00,277.16999999999996
2021-07-08 02:46:00+00:00,278.16999999999996
2021-07-08 02:56:00+00:00,279.16999999999996
2021-07-08 03:06:00+00:00,278.16999999999996
2021-07-08 03:16:00+00:00,278.16999999999996
2021-07-08 03:26:00+00:00,279.16999999999996
2021-07-08 03:36:00+00:00,279.16999999999996
2021-07-08 03:46:00+00:00,277.16999999999996
2021-07-08 03:56:00+00:00,278.16999999999996
2021-07-08 04:06:00+00:00,279.16999999999996
2021-07-08 04:16:00+00:00,278.16999999999996
2021-07-08 04:26:00+00:00,278.16999999999996
2021-07-08 04:36:00+00:00,279.16999999999996
2021-07-08 04:46:00+00:00,278.16999999999996
2021-07-08 04:56:00+00:00,278.16999999999996
2021-07-08 05:06:00+00:00,278.16999999999996
2021-07-08 05:16:00+00:00,278.16999999999996
2021-07-08 05:26:00+00:00,277.16999999999996
2021-07-08 05:36:00+00:00,276.16999999999996
2021-07-08 05:46:00+00:00,277.16999999999996
2021-07-08 05:56:00+00:00,277.16999999999996
2021-07-08 06:06:00+00:00,278.16999999999996
2021-07-08 06:16:00+00:00,276.16999999999996
2021-07-08 06:26:00+00:00,277.16999999999996
2021-07-08 06:36:00+00:00,277.16999999999996
2021-07-08 06:46:00+00:00,276.16999999999996
2021-07-08 06:56:00+00:00,277.16999999999996
2021-07-08 07:06:00+00:00,277.16999999999996
2021-07-08 07:16:00+00:00,277.16999999999996
2021-07-08 07:26:00+00:00,277.16999999999996
2021-07-08 07:36:00+00:00,277.16999999999996
2021-07-08 07:46:00+00:00,277.16999999999996
2021-07-08 07:56:00+00:00,276.16999999999996
2021-07-08 08:06:00+00:00,276.16999999999996
2021-07-08 08:16:00+00:00,277.16999999999996
2021-07-08 08:26:00+00:00,277.16999999999996
2021-07-08 08:36:00+00:00,277.16999999999996
2021-07-08 08:46:00+00:00,277.16999999999996
2021-07-08 08:56:00+00:00,276.16999999999996
2021-07-08 09:06:00+00:00,278.16999999999996
2021-07-08 09:16:00+00:00,283.16999999999996
2021-07-08 09:26:00+00:00,289.16999999999996
2021-07-08 09:36:00+00:00,285.16999999999996
2021-07-08 09:46:00+00:00,286.16999999999996
2021-07-08 09:56:00+00:00,291.16999999999996
2021-07-08 10:06:00+00:00,291.16999999999996
2021-07-08 10:16:00+00:00,290.16999999999996
2021-07-08 10:26:00+00:00,292.16999999999996
2021-07-08 10:36:00+00:00,294.16999999999996
2021-07-08 10:46:00+00:00,292.16999999999996
2021-07-08 10:56:00+00:00,291.16999999999996
2021-07-08 11:06:00+00:00,290.16999999999996
2021-07-08 11:16:00+00:00,289.16999999999996
2021-07-08 11:26:00+00:00,291.16999999999996
2021-07-08 11:36:00+00:00,285.16999999999996
2021-07-08 11:46:00+00:00,288.16999999999996
2021-07-08 11:56:00+00:00,287.16999999999996
2021-07-08 12:06:00+00:00,288.16999999999996
2021-07-08 12:16:00+00:00,284.16999999999996
2021-07-08 12:26:00+00:00,284.16999999999996
