,Value
2022-08-05 19:42:00+00:00,1313.0
2022-08-05 19:52:00+00:00,1314.0
2022-08-05 20:02:00+00:00,1316.0
2022-08-05 20:12:00+00:00,1319.0
2022-08-05 20:22:00+00:00,1322.0
2022-08-05 20:32:00+00:00,1320.0
2022-08-05 20:42:00+00:00,1312.0
2022-08-05 20:52:00+00:00,1314.0
2022-08-05 21:02:00+00:00,1317.0
2022-08-05 21:12:00+00:00,1316.0
2022-08-05 21:22:00+00:00,1305.0
2022-08-05 21:32:00+00:00,1317.0
2022-08-05 21:42:00+00:00,1311.0
2022-08-05 21:52:00+00:00,1314.0
2022-08-05 22:02:00+00:00,1307.0
2022-08-05 22:12:00+00:00,1309.0
2022-08-05 22:22:00+00:00,1307.0
2022-08-05 22:32:00+00:00,1308.0
2022-08-05 22:42:00+00:00,1306.0
2022-08-05 22:52:00+00:00,1305.0
2022-08-05 23:02:00+00:00,1300.0
2022-08-05 23:12:00+00:00,1301.0
2022-08-05 23:22:00+00:00,1303.0
2022-08-05 23:32:00+00:00,1298.0
2022-08-05 23:42:00+00:00,1297.0
2022-08-05 23:52:00+00:00,1295.0
2022-08-06 00:02:00+00:00,1291.0
2022-08-06 00:12:00+00:00,1289.0
2022-08-06 00:22:00+00:00,1289.0
2022-08-06 00:32:00+00:00,1283.0
2022-08-06 00:42:00+00:00,1283.0
2022-08-06 00:52:00+00:00,1282.0
2022-08-06 01:02:00+00:00,1279.0
2022-08-06 01:12:00+00:00,1278.0
2022-08-06 01:22:00+00:00,1276.0
2022-08-06 01:32:00+00:00,1274.0
2022-08-06 01:42:00+00:00,1271.0
2022-08-06 01:52:00+00:00,1272.0
2022-08-06 02:02:00+00:00,1268.0
2022-08-06 02:12:00+00:00,1265.0
2022-08-06 02:22:00+00:00,1267.0
2022-08-06 02:32:00+00:00,1262.0
2022-08-06 02:42:00+00:00,1261.0
2022-08-06 02:52:00+00:00,1260.0
2022-08-06 03:02:00+00:00,1257.0
2022-08-06 03:12:00+00:00,1255.0
2022-08-06 03:22:00+00:00,1251.0
2022-08-06 03:32:00+00:00,1250.0
2022-08-06 03:42:00+00:00,1249.0
2022-08-06 03:52:00+00:00,1243.0
2022-08-06 04:02:00+00:00,1246.0
2022-08-06 04:12:00+00:00,1244.0
2022-08-06 04:22:00+00:00,1242.0
2022-08-06 04:32:00+00:00,1241.0
2022-08-06 04:42:00+00:00,1235.0
2022-08-06 04:52:00+00:00,1235.0
2022-08-06 05:02:00+00:00,1232.0
2022-08-06 05:12:00+00:00,1229.0
2022-08-06 05:22:00+00:00,1229.0
2022-08-06 05:32:00+00:00,1226.0
2022-08-06 05:42:00+00:00,1226.0
2022-08-06 05:52:00+00:00,1227.0
2022-08-06 06:02:00+00:00,1221.0
2022-08-06 06:12:00+00:00,1226.0
2022-08-06 06:22:00+00:00,1222.0
2022-08-06 06:32:00+00:00,1223.0
2022-08-06 06:42:00+00:00,1221.0
2022-08-06 06:52:00+00:00,1217.0
2022-08-06 07:02:00+00:00,1218.0
2022-08-06 07:12:00+00:00,1218.0
2022-08-06 07:22:00+00:00,1210.0
2022-08-06 07:32:00+00:00,1210.0
2022-08-06 07:42:00+00:00,1205.0
2022-08-06 07:52:00+00:00,1206.0
2022-08-06 08:02:00+00:00,1206.0
2022-08-06 08:12:00+00:00,1201.0
2022-08-06 08:22:00+00:00,1200.0
2022-08-06 08:32:00+00:00,1198.0
2022-08-06 08:42:00+00:00,1197.0
2022-08-06 08:52:00+00:00,1195.0
2022-08-06 09:02:00+00:00,1193.0
2022-08-06 09:12:00+00:00,1191.0
2022-08-06 09:22:00+00:00,1190.0
2022-08-06 09:32:00+00:00,1189.0
2022-08-06 09:42:00+00:00,1186.0
2022-08-06 09:52:00+00:00,1182.0
2022-08-06 10:02:00+00:00,1183.0
2022-08-06 10:12:00+00:00,1178.0
2022-08-06 10:22:00+00:00,1178.0
2022-08-06 10:32:00+00:00,1175.0
2022-08-06 10:42:00+00:00,1170.0
2022-08-06 10:52:00+00:00,1172.0
2022-08-06 11:02:00+00:00,1170.0
2022-08-06 11:12:00+00:00,1168.0
2022-08-06 11:22:00+00:00,1168.0
2022-08-06 11:32:00+00:00,1169.0
2022-08-06 11:42:00+00:00,1168.0
2022-08-06 11:52:00+00:00,1165.0
2022-08-06 12:02:00+00:00,1166.0
2022-08-06 12:12:00+00:00,1167.0
2022-08-06 12:22:00+00:00,1162.0
2022-08-06 12:32:00+00:00,1161.0
2022-08-06 12:42:00+00:00,1157.0
2022-08-06 12:52:00+00:00,1154.0
2022-08-06 13:02:00+00:00,1150.0
2022-08-06 13:12:00+00:00,1151.0
2022-08-06 13:22:00+00:00,1142.0
2022-08-06 13:32:00+00:00,1139.0
2022-08-06 13:42:00+00:00,1135.0
2022-08-06 13:52:00+00:00,1135.0
2022-08-06 14:02:00+00:00,1136.0
2022-08-06 14:12:00+00:00,1127.0
2022-08-06 14:22:00+00:00,1128.0
2022-08-06 14:32:00+00:00,1122.0
2022-08-06 14:42:00+00:00,1121.0
2022-08-06 14:52:00+00:00,1122.0
2022-08-06 15:02:00+00:00,1118.0
2022-08-06 15:12:00+00:00,1119.0
2022-08-06 15:22:00+00:00,1117.0
2022-08-06 15:32:00+00:00,1109.0
2022-08-06 15:42:00+00:00,1110.0
2022-08-06 15:52:00+00:00,1107.0
2022-08-06 16:02:00+00:00,1105.0
2022-08-06 16:12:00+00:00,1108.0
2022-08-06 16:22:00+00:00,1106.0
2022-08-06 16:32:00+00:00,1103.0
