,Value
2022-06-20 20:17:00+00:00,1004.9000000000001
2022-06-20 20:27:00+00:00,1001.9000000000001
2022-06-20 20:37:00+00:00,1004.9000000000001
2022-06-20 20:47:00+00:00,1002.9000000000001
2022-06-20 20:57:00+00:00,1004.9000000000001
2022-06-20 21:07:00+00:00,1004.9000000000001
2022-06-20 21:17:00+00:00,1004.9000000000001
2022-06-20 21:27:00+00:00,1004.9000000000001
2022-06-20 21:37:00+00:00,1004.9000000000001
2022-06-20 21:47:00+00:00,1004.9000000000001
2022-06-20 21:57:00+00:00,1004.9000000000001
2022-06-20 22:07:00+00:00,1004.9000000000001
2022-06-20 22:17:00+00:00,1004.9000000000001
2022-06-20 22:27:00+00:00,1004.9000000000001
2022-06-20 22:37:00+00:00,1003.9000000000001
2022-06-20 22:47:00+00:00,1004.9000000000001
2022-06-20 22:57:00+00:00,1004.9000000000001
2022-06-20 23:07:00+00:00,1000.9000000000001
2022-06-20 23:17:00+00:00,1004.9000000000001
2022-06-20 23:27:00+00:00,1002.9000000000001
2022-06-20 23:37:00+00:00,1004.9000000000001
2022-06-20 23:47:00+00:00,1002.9000000000001
2022-06-20 23:57:00+00:00,1000.9000000000001
2022-06-21 00:07:00+00:00,997.9000000000001
2022-06-21 00:17:00+00:00,1004.9000000000001
2022-06-21 00:27:00+00:00,1004.9000000000001
2022-06-21 00:37:00+00:00,1004.9000000000001
2022-06-21 00:47:00+00:00,1004.9000000000001
2022-06-21 00:57:00+00:00,998.9000000000001
2022-06-21 01:07:00+00:00,1004.9000000000001
2022-06-21 01:17:00+00:00,1000.9000000000001
2022-06-21 01:27:00+00:00,1004.9000000000001
2022-06-21 01:37:00+00:00,994.9000000000001
2022-06-21 01:47:00+00:00,991.9000000000001
2022-06-21 01:57:00+00:00,997.9000000000001
2022-06-21 02:07:00+00:00,995.9000000000001
2022-06-21 02:17:00+00:00,995.9000000000001
2022-06-21 02:27:00+00:00,1003.9000000000001
2022-06-21 02:37:00+00:00,1000.9000000000001
2022-06-21 02:47:00+00:00,999.9000000000001
2022-06-21 02:57:00+00:00,1004.9000000000001
2022-06-21 03:07:00+00:00,1003.9000000000001
2022-06-21 03:17:00+00:00,995.9000000000001
2022-06-21 03:27:00+00:00,1004.9000000000001
2022-06-21 03:37:00+00:00,1000.9000000000001
2022-06-21 03:47:00+00:00,1001.9000000000001
2022-06-21 03:57:00+00:00,996.9000000000001
2022-06-21 04:07:00+00:00,997.9000000000001
2022-06-21 04:17:00+00:00,993.9000000000001
2022-06-21 04:27:00+00:00,999.9000000000001
2022-06-21 04:37:00+00:00,994.9000000000001
2022-06-21 04:47:00+00:00,1000.9000000000001
2022-06-21 04:57:00+00:00,997.9000000000001
2022-06-21 05:07:00+00:00,1004.9000000000001
2022-06-21 05:17:00+00:00,999.9000000000001
2022-06-21 05:27:00+00:00,1003.9000000000001
2022-06-21 05:37:00+00:00,1004.9000000000001
2022-06-21 05:47:00+00:00,995.9000000000001
2022-06-21 05:57:00+00:00,996.9000000000001
2022-06-21 06:07:00+00:00,999.9000000000001
2022-06-21 06:17:00+00:00,998.9000000000001
2022-06-21 06:27:00+00:00,999.9000000000001
2022-06-21 06:37:00+00:00,1001.9000000000001
2022-06-21 06:47:00+00:00,999.9000000000001
2022-06-21 06:57:00+00:00,1000.9000000000001
2022-06-21 07:07:00+00:00,998.9000000000001
2022-06-21 07:17:00+00:00,994.9000000000001
2022-06-21 07:27:00+00:00,1002.9000000000001
2022-06-21 07:37:00+00:00,1000.9000000000001
2022-06-21 07:47:00+00:00,996.9000000000001
2022-06-21 07:57:00+00:00,999.9000000000001
2022-06-21 08:07:00+00:00,999.9000000000001
2022-06-21 08:17:00+00:00,991.9000000000001
2022-06-21 08:27:00+00:00,1003.9000000000001
2022-06-21 08:37:00+00:00,1001.9000000000001
2022-06-21 08:47:00+00:00,1000.9000000000001
2022-06-21 08:57:00+00:00,998.9000000000001
