,Value
2022-08-10 20:28:00+00:00,664.6000000000004
2022-08-10 20:38:00+00:00,664.6000000000004
2022-08-10 20:48:00+00:00,663.6000000000004
2022-08-10 20:58:00+00:00,663.6000000000004
2022-08-10 21:08:00+00:00,667.6000000000004
2022-08-10 21:18:00+00:00,664.6000000000004
2022-08-10 21:28:00+00:00,667.6000000000004
2022-08-10 21:38:00+00:00,658.6000000000004
2022-08-10 21:48:00+00:00,657.6000000000004
2022-08-10 21:58:00+00:00,657.6000000000004
2022-08-10 22:08:00+00:00,658.6000000000004
2022-08-10 22:18:00+00:00,654.6000000000004
2022-08-10 22:28:00+00:00,653.6000000000004
2022-08-10 22:38:00+00:00,648.6000000000004
2022-08-10 22:48:00+00:00,637.6000000000004
2022-08-10 22:58:00+00:00,640.6000000000004
2022-08-10 23:08:00+00:00,645.6000000000004
2022-08-10 23:18:00+00:00,649.6000000000004
2022-08-10 23:28:00+00:00,653.6000000000004
2022-08-10 23:38:00+00:00,660.6000000000004
2022-08-10 23:48:00+00:00,660.6000000000004
2022-08-10 23:58:00+00:00,662.6000000000004
2022-08-11 00:08:00+00:00,664.6000000000004
2022-08-11 00:18:00+00:00,666.6000000000004
2022-08-11 00:28:00+00:00,666.6000000000004
2022-08-11 00:38:00+00:00,668.6000000000004
2022-08-11 00:48:00+00:00,674.6000000000004
2022-08-11 00:58:00+00:00,672.6000000000004
2022-08-11 01:08:00+00:00,677.6000000000004
2022-08-11 01:18:00+00:00,676.6000000000004
2022-08-11 01:28:00+00:00,678.6000000000004
2022-08-11 01:38:00+00:00,677.6000000000004
2022-08-11 01:48:00+00:00,679.6000000000004
2022-08-11 01:58:00+00:00,679.6000000000004
2022-08-11 02:08:00+00:00,678.6000000000004
2022-08-11 02:18:00+00:00,680.6000000000004
2022-08-11 02:28:00+00:00,678.6000000000004
2022-08-11 02:38:00+00:00,678.6000000000004
2022-08-11 02:48:00+00:00,678.6000000000004
2022-08-11 02:58:00+00:00,680.6000000000004
2022-08-11 03:08:00+00:00,679.6000000000004
2022-08-11 03:18:00+00:00,682.6000000000004
2022-08-11 03:28:00+00:00,678.6000000000004
2022-08-11 03:38:00+00:00,679.6000000000004
2022-08-11 03:48:00+00:00,679.6000000000004
2022-08-11 03:58:00+00:00,677.6000000000004
2022-08-11 04:08:00+00:00,679.6000000000004
2022-08-11 04:18:00+00:00,679.6000000000004
2022-08-11 04:28:00+00:00,677.6000000000004
2022-08-11 04:38:00+00:00,682.6000000000004
2022-08-11 04:48:00+00:00,681.6000000000004
2022-08-11 04:58:00+00:00,679.6000000000004
2022-08-11 05:08:00+00:00,677.6000000000004
2022-08-11 05:18:00+00:00,677.6000000000004
2022-08-11 05:28:00+00:00,678.6000000000004
2022-08-11 05:38:00+00:00,678.6000000000004
2022-08-11 05:48:00+00:00,676.6000000000004
