,Value
2022-08-10 20:28:00+00:00,-97.69999999999982
2022-08-10 20:38:00+00:00,-92.69999999999982
2022-08-10 20:48:00+00:00,-96.69999999999982
2022-08-10 20:58:00+00:00,-87.69999999999982
2022-08-10 21:08:00+00:00,-88.69999999999982
2022-08-10 21:18:00+00:00,-93.69999999999982
2022-08-10 21:28:00+00:00,-93.69999999999982
2022-08-10 21:38:00+00:00,-101.69999999999982
2022-08-10 21:48:00+00:00,-101.69999999999982
2022-08-10 21:58:00+00:00,-100.69999999999982
2022-08-10 22:08:00+00:00,-97.69999999999982
2022-08-10 22:18:00+00:00,-97.69999999999982
2022-08-10 22:28:00+00:00,-99.69999999999982
2022-08-10 22:38:00+00:00,-101.69999999999982
2022-08-10 22:48:00+00:00,-101.69999999999982
2022-08-10 22:58:00+00:00,-103.69999999999982
2022-08-10 23:08:00+00:00,-103.69999999999982
2022-08-10 23:18:00+00:00,-105.69999999999982
2022-08-10 23:28:00+00:00,-104.69999999999982
2022-08-10 23:38:00+00:00,-104.69999999999982
2022-08-10 23:48:00+00:00,-99.69999999999982
2022-08-10 23:58:00+00:00,-99.69999999999982
2022-08-11 00:08:00+00:00,-96.69999999999982
2022-08-11 00:18:00+00:00,-90.69999999999982
2022-08-11 00:28:00+00:00,-88.69999999999982
2022-08-11 00:38:00+00:00,-87.69999999999982
2022-08-11 00:48:00+00:00,-89.69999999999982
2022-08-11 00:58:00+00:00,-85.69999999999982
2022-08-11 01:08:00+00:00,-85.69999999999982
2022-08-11 01:18:00+00:00,-85.69999999999982
2022-08-11 01:28:00+00:00,-82.69999999999982
2022-08-11 01:38:00+00:00,-83.69999999999982
2022-08-11 01:48:00+00:00,-83.69999999999982
2022-08-11 01:58:00+00:00,-80.69999999999982
2022-08-11 02:08:00+00:00,-80.69999999999982
2022-08-11 02:18:00+00:00,-84.69999999999982
2022-08-11 02:28:00+00:00,-80.69999999999982
2022-08-11 02:38:00+00:00,-82.69999999999982
2022-08-11 02:48:00+00:00,-80.69999999999982
2022-08-11 02:58:00+00:00,-76.69999999999982
2022-08-11 03:08:00+00:00,-81.69999999999982
2022-08-11 03:18:00+00:00,-82.69999999999982
2022-08-11 03:28:00+00:00,-82.69999999999982
2022-08-11 03:38:00+00:00,-79.69999999999982
2022-08-11 03:48:00+00:00,-81.69999999999982
2022-08-11 03:58:00+00:00,-82.69999999999982
2022-08-11 04:08:00+00:00,-77.69999999999982
2022-08-11 04:18:00+00:00,-80.69999999999982
2022-08-11 04:28:00+00:00,-78.69999999999982
2022-08-11 04:38:00+00:00,-76.69999999999982
2022-08-11 04:48:00+00:00,-72.69999999999982
2022-08-11 04:58:00+00:00,-74.69999999999982
2022-08-11 05:08:00+00:00,-72.69999999999982
2022-08-11 05:18:00+00:00,-73.69999999999982
2022-08-11 05:28:00+00:00,-72.69999999999982
2022-08-11 05:38:00+00:00,-74.69999999999982
2022-08-11 05:48:00+00:00,-75.69999999999982
2022-08-11 05:58:00+00:00,-76.69999999999982
2022-08-11 06:08:00+00:00,-77.69999999999982
2022-08-11 06:18:00+00:00,-79.69999999999982
2022-08-11 06:28:00+00:00,-78.69999999999982
2022-08-11 06:38:00+00:00,-78.69999999999982
2022-08-11 06:48:00+00:00,-78.69999999999982
2022-08-11 06:58:00+00:00,-78.69999999999982
2022-08-11 07:08:00+00:00,-81.69999999999982
2022-08-11 07:18:00+00:00,-74.69999999999982
2022-08-11 07:28:00+00:00,-74.69999999999982
2022-08-11 07:38:00+00:00,-74.69999999999982
2022-08-11 07:48:00+00:00,-76.69999999999982
2022-08-11 07:58:00+00:00,-76.69999999999982
2022-08-11 08:08:00+00:00,-78.69999999999982
2022-08-11 08:18:00+00:00,-76.69999999999982
2022-08-11 08:28:00+00:00,-78.69999999999982
2022-08-11 08:38:00+00:00,-80.69999999999982
2022-08-11 08:48:00+00:00,-79.69999999999982
2022-08-11 08:58:00+00:00,-78.69999999999982
2022-08-11 09:08:00+00:00,-77.69999999999982
2022-08-11 09:18:00+00:00,-73.69999999999982
2022-08-11 09:28:00+00:00,-79.69999999999982
2022-08-11 09:38:00+00:00,-75.69999999999982
2022-08-11 09:48:00+00:00,-74.69999999999982
2022-08-11 09:58:00+00:00,-75.69999999999982
2022-08-11 10:08:00+00:00,-77.69999999999982
2022-08-11 10:18:00+00:00,-77.69999999999982
2022-08-11 10:28:00+00:00,-77.69999999999982
2022-08-11 10:38:00+00:00,-77.69999999999982
2022-08-11 10:48:00+00:00,-76.69999999999982
2022-08-11 10:58:00+00:00,-77.69999999999982
2022-08-11 11:08:00+00:00,-73.69999999999982
2022-08-11 11:18:00+00:00,-76.69999999999982
2022-08-11 11:28:00+00:00,-77.69999999999982
2022-08-11 11:38:00+00:00,-78.69999999999982
2022-08-11 11:48:00+00:00,-79.69999999999982
2022-08-11 11:58:00+00:00,-82.69999999999982
2022-08-11 12:08:00+00:00,-87.69999999999982
2022-08-11 12:18:00+00:00,-89.69999999999982
2022-08-11 12:28:00+00:00,-89.69999999999982
2022-08-11 12:38:00+00:00,-92.69999999999982
2022-08-11 12:48:00+00:00,-90.69999999999982
2022-08-11 12:58:00+00:00,-92.69999999999982
2022-08-11 13:08:00+00:00,-92.69999999999982
2022-08-11 13:18:00+00:00,-93.69999999999982
2022-08-11 13:28:00+00:00,-93.69999999999982
2022-08-11 13:38:00+00:00,-89.69999999999982
2022-08-11 13:48:00+00:00,-89.69999999999982
2022-08-11 13:58:00+00:00,-92.69999999999982
2022-08-11 14:08:00+00:00,-90.69999999999982
2022-08-11 14:18:00+00:00,-94.69999999999982
2022-08-11 14:28:00+00:00,-96.69999999999982
2022-08-11 14:38:00+00:00,-88.69999999999982
2022-08-11 14:48:00+00:00,-94.69999999999982
2022-08-11 14:58:00+00:00,-91.69999999999982
2022-08-11 15:08:00+00:00,-93.69999999999982
2022-08-11 15:18:00+00:00,-92.69999999999982
2022-08-11 15:28:00+00:00,-94.69999999999982
2022-08-11 15:38:00+00:00,-96.69999999999982
2022-08-11 15:48:00+00:00,-95.69999999999982
2022-08-11 15:58:00+00:00,-90.69999999999982
2022-08-11 16:08:00+00:00,-91.69999999999982
2022-08-11 16:18:00+00:00,-88.69999999999982
2022-08-11 16:28:00+00:00,-92.69999999999982
2022-08-11 16:38:00+00:00,-92.69999999999982
2022-08-11 16:48:00+00:00,-97.69999999999982
2022-08-11 16:58:00+00:00,-94.69999999999982
2022-08-11 17:08:00+00:00,-97.69999999999982
2022-08-11 17:18:00+00:00,-90.69999999999982
2022-08-11 17:28:00+00:00,-94.69999999999982
2022-08-11 17:38:00+00:00,-94.69999999999982
2022-08-11 17:48:00+00:00,-88.69999999999982
2022-08-11 17:58:00+00:00,-98.69999999999982
2022-08-11 18:08:00+00:00,-88.69999999999982
2022-08-11 18:18:00+00:00,-93.69999999999982
2022-08-11 18:28:00+00:00,-93.69999999999982
2022-08-11 18:38:00+00:00,-95.69999999999982
2022-08-11 18:48:00+00:00,-92.69999999999982
2022-08-11 18:58:00+00:00,-96.69999999999982
2022-08-11 19:08:00+00:00,-99.69999999999982
2022-08-11 19:18:00+00:00,-97.69999999999982
2022-08-11 19:28:00+00:00,-93.69999999999982
2022-08-11 19:38:00+00:00,-96.69999999999982
2022-08-11 19:48:00+00:00,-94.69999999999982
2022-08-11 19:58:00+00:00,-93.69999999999982
2022-08-11 20:08:00+00:00,-104.69999999999982
2022-08-11 20:18:00+00:00,-94.69999999999982
2022-08-11 20:28:00+00:00,-92.69999999999982
2022-08-11 20:38:00+00:00,-98.69999999999982
2022-08-11 20:48:00+00:00,-94.69999999999982
2022-08-11 20:58:00+00:00,-96.69999999999982
2022-08-11 21:08:00+00:00,-95.69999999999982
2022-08-11 21:18:00+00:00,-96.69999999999982
2022-08-11 21:28:00+00:00,-98.69999999999982
2022-08-11 21:38:00+00:00,-95.69999999999982
2022-08-11 21:48:00+00:00,-99.69999999999982
2022-08-11 21:58:00+00:00,-100.69999999999982
2022-08-11 22:08:00+00:00,-98.69999999999982
2022-08-11 22:18:00+00:00,-100.69999999999982
2022-08-11 22:28:00+00:00,-99.69999999999982
2022-08-11 22:38:00+00:00,-99.69999999999982
2022-08-11 22:48:00+00:00,-103.69999999999982
2022-08-11 22:58:00+00:00,-101.69999999999982
2022-08-11 23:08:00+00:00,-99.69999999999982
2022-08-11 23:18:00+00:00,-103.69999999999982
2022-08-11 23:28:00+00:00,-101.69999999999982
2022-08-11 23:38:00+00:00,-100.69999999999982
2022-08-11 23:48:00+00:00,-98.69999999999982
2022-08-11 23:58:00+00:00,-94.69999999999982
2022-08-12 00:08:00+00:00,-92.69999999999982
2022-08-12 00:18:00+00:00,-92.69999999999982
2022-08-12 00:28:00+00:00,-91.69999999999982
2022-08-12 00:38:00+00:00,-93.69999999999982
2022-08-12 00:48:00+00:00,-90.69999999999982
2022-08-12 00:58:00+00:00,-88.69999999999982
2022-08-12 01:08:00+00:00,-84.69999999999982
2022-08-12 01:18:00+00:00,-84.69999999999982
2022-08-12 01:28:00+00:00,-85.69999999999982
2022-08-12 01:38:00+00:00,-80.69999999999982
2022-08-12 01:48:00+00:00,-83.69999999999982
2022-08-12 01:58:00+00:00,-81.69999999999982
2022-08-12 02:08:00+00:00,-87.69999999999982
2022-08-12 02:18:00+00:00,-83.69999999999982
2022-08-12 02:28:00+00:00,-85.69999999999982
2022-08-12 02:38:00+00:00,-91.69999999999982
2022-08-12 02:48:00+00:00,-84.69999999999982
2022-08-12 02:58:00+00:00,-84.69999999999982
2022-08-12 03:08:00+00:00,-91.69999999999982
2022-08-12 03:18:00+00:00,-85.69999999999982
2022-08-12 03:28:00+00:00,-83.69999999999982
2022-08-12 03:38:00+00:00,-85.69999999999982
2022-08-12 03:48:00+00:00,-90.69999999999982
2022-08-12 03:58:00+00:00,-87.69999999999982
2022-08-12 04:08:00+00:00,-88.69999999999982
2022-08-12 04:18:00+00:00,-88.69999999999982
2022-08-12 04:28:00+00:00,-85.69999999999982
2022-08-12 04:38:00+00:00,-87.69999999999982
2022-08-12 04:48:00+00:00,-89.69999999999982
2022-08-12 04:58:00+00:00,-87.69999999999982
2022-08-12 05:08:00+00:00,-86.69999999999982
2022-08-12 05:18:00+00:00,-84.69999999999982
2022-08-12 05:28:00+00:00,-89.69999999999982
2022-08-12 05:38:00+00:00,-84.69999999999982
2022-08-12 05:48:00+00:00,-83.69999999999982
2022-08-12 05:58:00+00:00,-87.69999999999982
2022-08-12 06:08:00+00:00,-90.69999999999982
2022-08-12 06:18:00+00:00,-91.69999999999982
2022-08-12 06:28:00+00:00,-87.69999999999982
2022-08-12 06:38:00+00:00,-81.69999999999982
2022-08-12 06:48:00+00:00,-83.69999999999982
2022-08-12 06:58:00+00:00,-88.69999999999982
2022-08-12 07:08:00+00:00,-83.69999999999982
2022-08-12 07:18:00+00:00,-82.69999999999982
2022-08-12 07:28:00+00:00,-85.69999999999982
2022-08-12 07:38:00+00:00,-84.69999999999982
2022-08-12 07:48:00+00:00,-86.69999999999982
2022-08-12 07:58:00+00:00,-88.69999999999982
2022-08-12 08:08:00+00:00,-85.69999999999982
2022-08-12 08:18:00+00:00,-88.69999999999982
2022-08-12 08:28:00+00:00,-86.69999999999982
2022-08-12 08:38:00+00:00,-83.69999999999982
2022-08-12 08:48:00+00:00,-81.69999999999982
2022-08-12 08:58:00+00:00,-82.69999999999982
2022-08-12 09:08:00+00:00,-83.69999999999982
2022-08-12 09:18:00+00:00,-83.69999999999982
2022-08-12 09:28:00+00:00,-82.69999999999982
2022-08-12 09:38:00+00:00,-81.69999999999982
2022-08-12 09:48:00+00:00,-81.69999999999982
2022-08-12 09:58:00+00:00,-79.69999999999982
2022-08-12 10:08:00+00:00,-80.69999999999982
2022-08-12 10:18:00+00:00,-84.69999999999982
2022-08-12 10:28:00+00:00,-88.69999999999982
2022-08-12 10:38:00+00:00,-77.69999999999982
2022-08-12 10:48:00+00:00,-81.69999999999982
2022-08-12 10:58:00+00:00,-79.69999999999982
2022-08-12 11:08:00+00:00,-80.69999999999982
2022-08-12 11:18:00+00:00,-81.69999999999982
2022-08-12 11:28:00+00:00,-77.69999999999982
2022-08-12 11:38:00+00:00,-77.69999999999982
2022-08-12 11:48:00+00:00,-81.69999999999982
2022-08-12 11:58:00+00:00,-84.69999999999982
2022-08-12 12:08:00+00:00,-86.69999999999982
2022-08-12 12:18:00+00:00,-89.69999999999982
2022-08-12 12:28:00+00:00,-90.69999999999982
2022-08-12 12:38:00+00:00,-89.69999999999982
2022-08-12 12:48:00+00:00,-90.69999999999982
2022-08-12 12:58:00+00:00,-92.69999999999982
2022-08-12 13:08:00+00:00,-92.69999999999982
2022-08-12 13:18:00+00:00,-89.69999999999982
2022-08-12 13:28:00+00:00,-91.69999999999982
2022-08-12 13:38:00+00:00,-92.69999999999982
2022-08-12 13:48:00+00:00,-91.69999999999982
2022-08-12 13:58:00+00:00,-91.69999999999982
2022-08-12 14:08:00+00:00,-93.69999999999982
2022-08-12 14:18:00+00:00,-89.69999999999982
2022-08-12 14:28:00+00:00,-95.69999999999982
2022-08-12 14:38:00+00:00,-94.69999999999982
2022-08-12 14:48:00+00:00,-90.69999999999982
2022-08-12 14:58:00+00:00,-94.69999999999982
2022-08-12 15:08:00+00:00,-93.69999999999982
2022-08-12 15:18:00+00:00,-93.69999999999982
2022-08-12 15:28:00+00:00,-100.69999999999982
2022-08-12 15:38:00+00:00,-98.69999999999982
2022-08-12 15:48:00+00:00,-95.69999999999982
2022-08-12 15:58:00+00:00,-93.69999999999982
2022-08-12 16:08:00+00:00,-96.69999999999982
2022-08-12 16:18:00+00:00,-106.69999999999982
2022-08-12 16:28:00+00:00,-95.69999999999982
2022-08-12 16:38:00+00:00,-92.69999999999982
2022-08-12 16:48:00+00:00,-98.69999999999982
2022-08-12 16:58:00+00:00,-95.69999999999982
2022-08-12 17:08:00+00:00,-98.69999999999982
2022-08-12 17:18:00+00:00,-96.69999999999982
2022-08-12 17:28:00+00:00,-103.69999999999982
2022-08-12 17:38:00+00:00,-93.69999999999982
2022-08-12 17:48:00+00:00,-91.69999999999982
2022-08-12 17:58:00+00:00,-95.69999999999982
2022-08-12 18:08:00+00:00,-101.69999999999982
2022-08-12 18:18:00+00:00,-104.69999999999982
2022-08-12 18:28:00+00:00,-99.69999999999982
2022-08-12 18:38:00+00:00,-104.69999999999982
2022-08-12 18:48:00+00:00,-97.69999999999982
2022-08-12 18:58:00+00:00,-101.69999999999982
2022-08-12 19:08:00+00:00,-93.69999999999982
2022-08-12 19:18:00+00:00,-100.69999999999982
2022-08-12 19:28:00+00:00,-96.69999999999982
