,Value
2022-08-03 17:14:00+00:00,2696.2
2022-08-03 17:24:00+00:00,2696.2
2022-08-03 17:34:00+00:00,2696.2
2022-08-03 17:44:00+00:00,2696.2
2022-08-03 17:54:00+00:00,2696.2
2022-08-03 18:04:00+00:00,2696.2
2022-08-03 18:14:00+00:00,2696.2
2022-08-03 18:24:00+00:00,2696.2
2022-08-03 18:34:00+00:00,2696.2
2022-08-03 18:44:00+00:00,2696.2
2022-08-03 18:54:00+00:00,2696.2
2022-08-03 19:04:00+00:00,2696.2
2022-08-03 19:14:00+00:00,2696.2
2022-08-03 19:24:00+00:00,2696.2
2022-08-03 19:34:00+00:00,2696.2
2022-08-03 19:44:00+00:00,2696.2
2022-08-03 19:54:00+00:00,2696.2
2022-08-03 20:04:00+00:00,2696.2
2022-08-03 20:14:00+00:00,2696.2
2022-08-03 20:24:00+00:00,2696.2
2022-08-03 20:34:00+00:00,2696.2
2022-08-03 20:44:00+00:00,2696.2
2022-08-03 20:54:00+00:00,2696.2
2022-08-03 21:04:00+00:00,2696.2
2022-08-03 21:14:00+00:00,2696.2
2022-08-03 21:24:00+00:00,2696.2
2022-08-03 21:34:00+00:00,2696.2
2022-08-03 21:44:00+00:00,2696.2
2022-08-03 21:54:00+00:00,2696.2
2022-08-03 22:04:00+00:00,2696.2
2022-08-03 22:14:00+00:00,2696.2
2022-08-03 22:24:00+00:00,2696.2
2022-08-03 22:34:00+00:00,2696.2
2022-08-03 22:44:00+00:00,2696.2
2022-08-03 22:54:00+00:00,2696.2
2022-08-03 23:04:00+00:00,2696.2
2022-08-03 23:14:00+00:00,4703.2
2022-08-03 23:24:00+00:00,2696.2
2022-08-03 23:34:00+00:00,2696.2
2022-08-03 23:44:00+00:00,2696.2
2022-08-03 23:54:00+00:00,2696.2
2022-08-04 00:04:00+00:00,2696.2
2022-08-04 00:14:00+00:00,2696.2
2022-08-04 00:24:00+00:00,2696.2
2022-08-04 00:34:00+00:00,2696.2
2022-08-04 00:44:00+00:00,2696.2
2022-08-04 00:54:00+00:00,2696.2
2022-08-04 01:04:00+00:00,2696.2
2022-08-04 01:14:00+00:00,2696.2
2022-08-04 01:24:00+00:00,2696.2
2022-08-04 01:34:00+00:00,2696.2
2022-08-04 01:44:00+00:00,2696.2
2022-08-04 01:54:00+00:00,2696.2
2022-08-04 02:04:00+00:00,2696.2
2022-08-04 02:14:00+00:00,2696.2
